v(drain) v(gate) v(source) i(vd) i(vg) i(vs) i(vb)
0.35 1.1 0.15 2.147917e-11 -7.0016e-11 4.853697e-11 -5.55112e-17
0.4 1.1 0.15 1.722853e-11 -6.57656e-11 4.853697e-11 -5.55112e-17
0.45 1.1 0.15 1.37023e-11 -6.22395e-11 4.853697e-11 -5.55112e-17
0.5 1.1 0.15 1.079222e-11 -5.93294e-11 4.853697e-11 -5.55112e-17
0.55 1.1 0.15 8.404784e-12 -5.6942e-11 4.853697e-11 -5.55112e-17
0.6 1.1 0.15 6.459346e-12 -5.49965e-11 4.853697e-11 -5.55112e-17
0.65 1.1 0.15 4.886493e-12 -5.34235e-11 4.853697e-11 -5.55112e-17
0.7 1.1 0.15 3.626559e-12 -5.21632e-11 4.853699e-11 -5.55112e-17
0.75 1.1 0.15 2.628273e-12 -5.11653e-11 4.853714e-11 -5.55112e-17
0.8 1.1 0.15 1.846946e-12 -5.03855e-11 4.853832e-11 -5.55112e-17
0.85 1.1 0.15 1.238162e-12 -4.97855e-11 4.854757e-11 -5.55112e-17
0.9 1.1 0.15 7.158724e-13 -4.93348e-11 4.861908e-11 -5.55112e-17
0.95 1.1 0.15 -1.6132e-13 -4.90057e-11 4.916719e-11 -5.55112e-17
1.0 1.1 0.15 -4.55157e-12 -4.87752e-11 5.332714e-11 -5.55112e-17
1.05 1.1 0.15 -3.58878e-11 -4.86247e-11 8.451251e-11 0.0
1.1 1.1 0.15 -2.65501e-10 -4.85367e-11 3.140377e-10 0.0
0.0 1.1 0.2 8.485643e-11 -1.24783e-10 3.992902e-11 -1.97065e-15
0.05 1.1 0.2 7.072722e-11 -1.10656e-10 3.992902e-11 -5.55112e-17
0.1 1.1 0.2 5.871846e-11 -9.86473e-11 3.992902e-11 -5.55112e-17
0.15 1.1 0.2 4.853697e-11 -8.84657e-11 3.992902e-11 -5.55112e-17
0.2 1.1 0.2 3.992902e-11 -7.98583e-11 3.992902e-11 -5.55112e-17
0.25 1.1 0.2 3.267382e-11 -7.26028e-11 3.992902e-11 -5.55112e-17
0.3 1.1 0.2 2.657943e-11 -6.65081e-11 3.992902e-11 -5.55112e-17
0.35 1.1 0.2 2.147917e-11 -6.14082e-11 3.992902e-11 -5.55112e-17
0.4 1.1 0.2 1.722853e-11 -5.71578e-11 3.992902e-11 -5.55112e-17
0.45 1.1 0.2 1.37023e-11 -5.36313e-11 3.992902e-11 -5.55112e-17
0.5 1.1 0.2 1.079222e-11 -5.07212e-11 3.992902e-11 -5.55112e-17
0.55 1.1 0.2 8.404784e-12 -4.83338e-11 3.992902e-11 -5.55112e-17
0.6 1.1 0.2 6.459346e-12 -4.63882e-11 3.992902e-11 -5.55112e-17
0.65 1.1 0.2 4.886493e-12 -4.48157e-11 3.992902e-11 -5.55112e-17
0.7 1.1 0.2 3.626564e-12 -4.35554e-11 3.992904e-11 -5.55112e-17
0.75 1.1 0.2 2.62831e-12 -4.25575e-11 3.992916e-11 -5.55112e-17
0.8 1.1 0.2 1.847239e-12 -4.17772e-11 3.993009e-11 -5.55112e-17
0.85 1.1 0.2 1.24045e-12 -4.11777e-11 3.993734e-11 -5.55112e-17
0.9 1.1 0.2 7.336144e-13 -4.07265e-11 3.999339e-11 -5.55112e-17
0.95 1.1 0.2 -2.45147e-14 -4.03979e-11 4.042244e-11 -5.55112e-17
1.0 1.1 0.2 -3.50337e-12 -4.01674e-11 4.367099e-11 -5.55112e-17
1.05 1.1 0.2 -2.79291e-11 -4.00164e-11 6.79459e-11 0.0
1.1 1.1 0.2 -2.06057e-10 -3.99289e-11 2.459857e-10 -1.38778e-16
0.0 1.1 0.25 8.485643e-11 -1.17529e-10 3.267382e-11 -1.97065e-15
0.05 1.1 0.25 7.072722e-11 -1.03401e-10 3.267382e-11 -5.55112e-17
0.1 1.1 0.25 5.871846e-11 -9.13927e-11 3.267382e-11 -5.55112e-17
0.15 1.1 0.25 4.853697e-11 -8.1211e-11 3.267382e-11 -5.55112e-17
0.2 1.1 0.25 3.992902e-11 -7.26028e-11 3.267382e-11 -5.55112e-17
0.25 1.1 0.25 3.267382e-11 -6.53477e-11 3.267382e-11 -5.55112e-17
0.3 1.1 0.25 2.657943e-11 -5.92535e-11 3.267382e-11 -5.55112e-17
0.35 1.1 0.25 2.147917e-11 -5.41531e-11 3.267382e-11 -5.55112e-17
0.4 1.1 0.25 1.722853e-11 -4.99027e-11 3.267382e-11 -5.55112e-17
0.45 1.1 0.25 1.37023e-11 -4.63762e-11 3.267382e-11 -5.55112e-17
0.5 1.1 0.25 1.079222e-11 -4.34661e-11 3.267382e-11 -5.55112e-17
0.55 1.1 0.25 8.404784e-12 -4.10783e-11 3.267382e-11 -5.55112e-17
0.6 1.1 0.25 6.459346e-12 -3.91331e-11 3.267382e-11 -5.55112e-17
0.65 1.1 0.25 4.886494e-12 -3.75606e-11 3.267383e-11 -5.55112e-17
0.7 1.1 0.25 3.626568e-12 -3.63003e-11 3.267384e-11 -5.55112e-17
0.75 1.1 0.25 2.62834e-12 -3.53024e-11 3.267393e-11 -5.55112e-17
0.8 1.1 0.25 1.847468e-12 -3.45217e-11 3.267466e-11 -5.55112e-17
0.85 1.1 0.25 1.242239e-12 -3.39222e-11 3.268035e-11 -5.55112e-17
0.9 1.1 0.25 7.47442e-13 -3.34719e-11 3.272437e-11 -5.55112e-17
0.95 1.1 0.25 8.159803e-14 -3.31428e-11 3.306113e-11 -5.55112e-17
1.0 1.1 0.25 -2.6954e-12 -3.29123e-11 3.560783e-11 -5.55112e-17
1.05 1.1 0.25 -2.18387e-11 -3.27618e-11 5.460027e-11 0.0
1.1 1.1 0.25 -1.60893e-10 -3.26743e-11 1.935673e-10 -1.38778e-16
0.0 1.1 0.3 8.485643e-11 -1.11434e-10 2.657943e-11 -1.97065e-15
0.05 1.1 0.3 7.072722e-11 -9.73062e-11 2.657943e-11 -5.55112e-17
0.1 1.1 0.3 5.871846e-11 -8.5298e-11 2.657943e-11 -5.55112e-17
0.15 1.1 0.3 4.853697e-11 -7.51164e-11 2.657943e-11 -5.55112e-17
0.2 1.1 0.3 3.992902e-11 -6.65081e-11 2.657943e-11 -5.55112e-17
0.25 1.1 0.3 3.267382e-11 -5.92535e-11 2.657943e-11 -5.55112e-17
0.3 1.1 0.3 2.657943e-11 -5.31588e-11 2.657943e-11 -5.55112e-17
0.35 1.1 0.3 2.147917e-11 -4.80589e-11 2.657943e-11 -5.55112e-17
0.4 1.1 0.3 1.722853e-11 -4.38081e-11 2.657943e-11 -5.55112e-17
0.45 1.1 0.3 1.37023e-11 -4.02816e-11 2.657943e-11 -5.55112e-17
0.5 1.1 0.3 1.079222e-11 -3.73719e-11 2.657943e-11 -5.55112e-17
0.55 1.1 0.3 8.404784e-12 -3.49845e-11 2.657943e-11 -5.55112e-17
0.6 1.1 0.3 6.459346e-12 -3.30389e-11 2.657943e-11 -5.55112e-17
0.65 1.1 0.3 4.886494e-12 -3.14659e-11 2.657943e-11 -5.55112e-17
0.7 1.1 0.3 3.626571e-12 -3.02061e-11 2.657944e-11 -5.55112e-17
0.75 1.1 0.3 2.628363e-12 -2.92082e-11 2.657951e-11 -5.55112e-17
0.8 1.1 0.3 1.847649e-12 -2.84279e-11 2.658008e-11 -5.55112e-17
0.85 1.1 0.3 1.243641e-12 -2.7828e-11 2.658455e-11 -5.55112e-17
0.9 1.1 0.3 7.582662e-13 -2.73772e-11 2.661915e-11 -5.55112e-17
0.95 1.1 0.3 1.64404e-13 -2.70481e-11 2.688393e-11 -5.55112e-17
1.0 1.1 0.3 -2.06779e-12 -2.68177e-11 2.888583e-11 -5.55112e-17
1.05 1.1 0.3 -1.71353e-11 -2.66676e-11 4.38025e-11 0.0
1.1 1.1 0.3 -1.26235e-10 -2.65796e-11 1.528149e-10 -1.38778e-16
0.0 1.1 0.35 8.485643e-11 -1.06334e-10 2.147917e-11 -1.97065e-15
0.05 1.1 0.35 7.072722e-11 -9.22067e-11 2.147917e-11 -5.55112e-17
0.1 1.1 0.35 5.871846e-11 -8.01972e-11 2.147917e-11 -5.55112e-17
0.15 1.1 0.35 4.853697e-11 -7.0016e-11 2.147917e-11 -5.55112e-17
0.2 1.1 0.35 3.992902e-11 -6.14082e-11 2.147917e-11 -5.55112e-17
0.25 1.1 0.35 3.267382e-11 -5.41531e-11 2.147917e-11 -5.55112e-17
0.3 1.1 0.35 2.657943e-11 -4.80589e-11 2.147917e-11 -5.55112e-17
0.35 1.1 0.35 2.147917e-11 -4.29585e-11 2.147917e-11 -5.55112e-17
0.4 1.1 0.35 1.722853e-11 -3.87077e-11 2.147917e-11 -5.55112e-17
0.45 1.1 0.35 1.37023e-11 -3.51821e-11 2.147917e-11 -5.55112e-17
0.5 1.1 0.35 1.079222e-11 -3.22715e-11 2.147917e-11 -5.55112e-17
0.55 1.1 0.35 8.404784e-12 -2.98837e-11 2.147917e-11 -5.55112e-17
0.6 1.1 0.35 6.459346e-12 -2.79381e-11 2.147917e-11 -5.55112e-17
0.65 1.1 0.35 4.886494e-12 -2.63656e-11 2.147917e-11 -5.55112e-17
0.7 1.1 0.35 3.626573e-12 -2.51057e-11 2.147918e-11 -5.55112e-17
0.75 1.1 0.35 2.628381e-12 -2.41074e-11 2.147924e-11 -5.55112e-17
0.8 1.1 0.35 1.84779e-12 -2.33271e-11 2.147969e-11 -5.55112e-17
0.85 1.1 0.35 1.244743e-12 -2.2728e-11 2.14832e-11 -5.55112e-17
0.9 1.1 0.35 7.66764e-13 -2.22773e-11 2.15104e-11 -5.55112e-17
0.95 1.1 0.35 2.293074e-13 -2.19487e-11 2.171877e-11 -5.55112e-17
1.0 1.1 0.35 -1.57732e-12 -2.17173e-11 2.32951e-11 -5.55112e-17
1.05 1.1 0.35 -1.34751e-11 -2.15663e-11 3.504201e-11 0.0
1.1 1.1 0.35 -9.9398e-11 -2.14793e-11 1.208772e-10 -1.38778e-16
0.0 1.1 0.4 8.485643e-11 -1.02083e-10 1.722853e-11 -1.97065e-15
0.05 1.1 0.4 7.072722e-11 -8.79559e-11 1.722853e-11 -5.55112e-17
0.1 1.1 0.4 5.871846e-11 -7.59468e-11 1.722853e-11 -5.55112e-17
0.15 1.1 0.4 4.853697e-11 -6.57656e-11 1.722853e-11 -5.55112e-17
0.2 1.1 0.4 3.992902e-11 -5.71578e-11 1.722853e-11 -5.55112e-17
0.25 1.1 0.4 3.267382e-11 -4.99027e-11 1.722853e-11 -5.55112e-17
0.3 1.1 0.4 2.657943e-11 -4.38081e-11 1.722853e-11 -5.55112e-17
0.35 1.1 0.4 2.147917e-11 -3.87077e-11 1.722853e-11 -5.55112e-17
0.4 1.1 0.4 1.722853e-11 -3.44573e-11 1.722853e-11 -5.55112e-17
0.45 1.1 0.4 1.37023e-11 -3.09304e-11 1.722853e-11 -5.55112e-17
0.5 1.1 0.4 1.079222e-11 -2.80211e-11 1.722853e-11 -5.55112e-17
0.55 1.1 0.4 8.404784e-12 -2.56337e-11 1.722853e-11 -5.55112e-17
0.6 1.1 0.4 6.459346e-12 -2.36882e-11 1.722853e-11 -5.55112e-17
0.65 1.1 0.4 4.886494e-12 -2.21148e-11 1.722853e-11 -5.55112e-17
0.7 1.1 0.4 3.626575e-12 -2.08549e-11 1.722853e-11 -5.55112e-17
0.75 1.1 0.4 2.628395e-12 -1.98566e-11 1.722858e-11 -5.55112e-17
0.8 1.1 0.4 1.847901e-12 -1.90772e-11 1.722893e-11 -5.55112e-17
0.85 1.1 0.4 1.245609e-12 -1.84768e-11 1.723168e-11 -5.55112e-17
0.9 1.1 0.4 7.734468e-13 -1.80265e-11 1.725306e-11 -5.55112e-17
0.95 1.1 0.4 2.803266e-13 -1.76974e-11 1.74171e-11 -5.55112e-17
1.0 1.1 0.4 -1.19232e-12 -1.74669e-11 1.865945e-11 -5.55112e-17
1.05 1.1 0.4 -1.06094e-11 -1.73164e-11 2.792562e-11 0.0
1.1 1.1 0.4 -7.84575e-11 -1.72284e-11 9.568606e-11 -1.38778e-16
0.0 1.1 0.45 8.485643e-11 -9.85572e-11 1.37023e-11 -1.97065e-15
0.05 1.1 0.45 7.072722e-11 -8.44302e-11 1.37023e-11 -5.55112e-17
0.1 1.1 0.45 5.871846e-11 -7.24212e-11 1.37023e-11 -5.55112e-17
0.15 1.1 0.45 4.853697e-11 -6.22395e-11 1.37023e-11 -5.55112e-17
0.2 1.1 0.45 3.992902e-11 -5.36313e-11 1.37023e-11 -5.55112e-17
0.25 1.1 0.45 3.267382e-11 -4.63762e-11 1.37023e-11 -5.55112e-17
0.3 1.1 0.45 2.657943e-11 -4.02816e-11 1.37023e-11 -5.55112e-17
0.35 1.1 0.45 2.147917e-11 -3.51821e-11 1.37023e-11 -5.55112e-17
0.4 1.1 0.45 1.722853e-11 -3.09304e-11 1.37023e-11 -5.55112e-17
0.45 1.1 0.45 1.37023e-11 -2.74043e-11 1.37023e-11 -5.55112e-17
0.5 1.1 0.45 1.079222e-11 -2.44946e-11 1.37023e-11 -5.55112e-17
0.55 1.1 0.45 8.404784e-12 -2.21068e-11 1.37023e-11 -5.55112e-17
0.6 1.1 0.45 6.459346e-12 -2.01617e-11 1.37023e-11 -5.55112e-17
0.65 1.1 0.45 4.886495e-12 -1.85887e-11 1.37023e-11 -5.55112e-17
0.7 1.1 0.45 3.626576e-12 -1.73288e-11 1.370231e-11 -5.55112e-17
0.75 1.1 0.45 2.628406e-12 -1.63305e-11 1.370234e-11 -5.55112e-17
0.8 1.1 0.45 1.847989e-12 -1.55507e-11 1.370261e-11 -5.55112e-17
0.85 1.1 0.45 1.24629e-12 -1.49507e-11 1.370478e-11 -5.55112e-17
0.9 1.1 0.45 7.787067e-13 -1.45004e-11 1.372158e-11 -5.55112e-17
0.95 1.1 0.45 3.205005e-13 -1.41713e-11 1.38507e-11 -5.55112e-17
1.0 1.1 0.45 -8.89229e-13 -1.39413e-11 1.483013e-11 -5.55112e-17
1.05 1.1 0.45 -8.35579e-12 -1.37899e-11 2.214583e-11 0.0
1.1 1.1 0.45 -6.20202e-11 -1.37024e-11 7.572252e-11 -1.11022e-16
0.0 1.1 0.5 8.485643e-11 -9.5647e-11 1.079222e-11 -1.97065e-15
0.05 1.1 0.5 7.072722e-11 -8.15201e-11 1.079222e-11 -5.55112e-17
0.1 1.1 0.5 5.871846e-11 -6.95106e-11 1.079222e-11 -5.55112e-17
0.15 1.1 0.5 4.853697e-11 -5.93294e-11 1.079222e-11 -5.55112e-17
0.2 1.1 0.5 3.992902e-11 -5.07212e-11 1.079222e-11 -5.55112e-17
0.25 1.1 0.5 3.267382e-11 -4.34661e-11 1.079222e-11 -5.55112e-17
0.3 1.1 0.5 2.657943e-11 -3.73719e-11 1.079222e-11 -5.55112e-17
0.35 1.1 0.5 2.147917e-11 -3.22715e-11 1.079222e-11 -5.55112e-17
0.4 1.1 0.5 1.722853e-11 -2.80211e-11 1.079222e-11 -5.55112e-17
0.45 1.1 0.5 1.37023e-11 -2.44946e-11 1.079222e-11 -5.55112e-17
0.5 1.1 0.5 1.079222e-11 -2.15845e-11 1.079222e-11 -5.55112e-17
0.55 1.1 0.5 8.404784e-12 -1.91975e-11 1.079222e-11 -5.55112e-17
0.6 1.1 0.5 6.459346e-12 -1.72515e-11 1.079222e-11 -5.55112e-17
0.65 1.1 0.5 4.886495e-12 -1.56786e-11 1.079222e-11 -5.55112e-17
0.7 1.1 0.5 3.626577e-12 -1.44196e-11 1.079223e-11 -5.55112e-17
0.75 1.1 0.5 2.628415e-12 -1.34208e-11 1.079225e-11 -5.55112e-17
0.8 1.1 0.5 1.848057e-12 -1.26406e-11 1.079247e-11 -5.55112e-17
0.85 1.1 0.5 1.246826e-12 -1.2041e-11 1.079416e-11 -5.55112e-17
0.9 1.1 0.5 7.828485e-13 -1.15903e-11 1.080736e-11 -5.55112e-17
0.95 1.1 0.5 3.521622e-13 -1.12608e-11 1.090897e-11 -5.55112e-17
1.0 1.1 0.5 -6.5022e-13 -1.10316e-11 1.168105e-11 -5.55112e-17
1.05 1.1 0.5 -6.5785e-12 -1.08802e-11 1.745846e-11 0.0
1.1 1.1 0.5 -4.90619e-11 -1.07923e-11 5.985408e-11 -1.11022e-16
0.0 1.1 0.55 8.485643e-11 -9.32592e-11 8.404784e-12 -1.97065e-15
0.05 1.1 0.55 7.072722e-11 -7.91318e-11 8.404784e-12 -5.55112e-17
0.1 1.1 0.55 5.871846e-11 -6.71232e-11 8.404784e-12 -5.55112e-17
0.15 1.1 0.55 4.853697e-11 -5.6942e-11 8.404784e-12 -5.55112e-17
0.2 1.1 0.55 3.992902e-11 -4.83338e-11 8.404784e-12 -5.55112e-17
0.25 1.1 0.55 3.267382e-11 -4.10783e-11 8.404784e-12 -5.55112e-17
0.3 1.1 0.55 2.657943e-11 -3.49845e-11 8.404784e-12 -5.55112e-17
0.35 1.1 0.55 2.147917e-11 -2.98837e-11 8.404784e-12 -5.55112e-17
0.4 1.1 0.55 1.722853e-11 -2.56337e-11 8.404784e-12 -5.55112e-17
0.45 1.1 0.55 1.37023e-11 -2.21068e-11 8.404784e-12 -5.55112e-17
0.5 1.1 0.55 1.079222e-11 -1.91975e-11 8.404784e-12 -5.55112e-17
0.55 1.1 0.55 8.404784e-12 -1.68097e-11 8.404784e-12 -5.55112e-17
0.6 1.1 0.55 6.459346e-12 -1.48641e-11 8.404784e-12 -5.55112e-17
0.65 1.1 0.55 4.886495e-12 -1.32911e-11 8.404784e-12 -5.55112e-17
0.7 1.1 0.55 3.626578e-12 -1.20313e-11 8.404787e-12 -5.55112e-17
0.75 1.1 0.55 2.628421e-12 -1.10334e-11 8.404808e-12 -5.55112e-17
0.8 1.1 0.55 1.848111e-12 -1.02527e-11 8.404976e-12 -5.55112e-17
0.85 1.1 0.55 1.247248e-12 -9.65361e-12 8.406302e-12 -5.55112e-17
0.9 1.1 0.55 7.861106e-13 -9.20242e-12 8.416659e-12 -5.55112e-17
0.95 1.1 0.55 3.771256e-13 -8.87335e-12 8.496563e-12 -5.55112e-17
1.0 1.1 0.55 -4.61578e-13 -8.64331e-12 9.104967e-12 -5.55112e-17
1.05 1.1 0.55 -5.17448e-12 -8.49276e-12 1.366699e-11 0.0
1.1 1.1 0.55 -3.88173e-11 -8.40483e-12 4.722209e-11 -1.11022e-16
0.0 1.1 0.6 8.485643e-11 -9.13141e-11 6.459345e-12 -1.97065e-15
0.05 1.1 0.6 7.072723e-11 -7.71863e-11 6.459346e-12 -5.55112e-17
0.1 1.1 0.6 5.871846e-11 -6.51781e-11 6.459346e-12 -5.55112e-17
0.15 1.1 0.6 4.853697e-11 -5.49965e-11 6.459346e-12 -5.55112e-17
0.2 1.1 0.6 3.992902e-11 -4.63882e-11 6.459346e-12 -5.55112e-17
0.25 1.1 0.6 3.267382e-11 -3.91331e-11 6.459346e-12 -5.55112e-17
0.3 1.1 0.6 2.657943e-11 -3.30389e-11 6.459346e-12 -5.55112e-17
0.35 1.1 0.6 2.147917e-11 -2.79381e-11 6.459346e-12 -5.55112e-17
0.4 1.1 0.6 1.722853e-11 -2.36882e-11 6.459346e-12 -5.55112e-17
0.45 1.1 0.6 1.37023e-11 -2.01617e-11 6.459346e-12 -5.55112e-17
0.5 1.1 0.6 1.079222e-11 -1.72515e-11 6.459346e-12 -5.55112e-17
0.55 1.1 0.6 8.404784e-12 -1.48641e-11 6.459346e-12 -5.55112e-17
0.6 1.1 0.6 6.459346e-12 -1.2919e-11 6.459346e-12 -5.55112e-17
0.65 1.1 0.6 4.886495e-12 -1.1346e-11 6.459346e-12 -5.55112e-17
0.7 1.1 0.6 3.626579e-12 -1.00862e-11 6.459348e-12 -5.55112e-17
0.75 1.1 0.6 2.628427e-12 -9.08784e-12 6.459365e-12 -5.55112e-17
0.8 1.1 0.6 1.848154e-12 -8.30802e-12 6.459496e-12 -5.55112e-17
0.85 1.1 0.6 1.24758e-12 -7.70806e-12 6.460532e-12 -5.55112e-17
0.9 1.1 0.6 7.88681e-13 -7.25775e-12 6.468651e-12 -5.55112e-17
0.95 1.1 0.6 3.968128e-13 -6.92824e-12 6.531438e-12 -5.55112e-17
1.0 1.1 0.6 -3.12628e-13 -6.6982e-12 7.01058e-12 -5.55112e-17
1.05 1.1 0.6 -4.06438e-12 -6.54765e-12 1.061146e-11 0.0
1.1 1.1 0.6 -3.07052e-11 -6.45972e-12 3.716453e-11 -1.11022e-16
0.0 1.1 0.65 8.485644e-11 -8.97407e-11 4.88649e-12 -1.97065e-15
0.05 1.1 0.65 7.072723e-11 -7.56137e-11 4.886491e-12 -5.55112e-17
0.1 1.1 0.65 5.871846e-11 -6.36051e-11 4.886492e-12 -5.55112e-17
0.15 1.1 0.65 4.853697e-11 -5.34235e-11 4.886493e-12 -5.55112e-17
0.2 1.1 0.65 3.992902e-11 -4.48157e-11 4.886493e-12 -5.55112e-17
0.25 1.1 0.65 3.267383e-11 -3.75606e-11 4.886494e-12 -5.55112e-17
0.3 1.1 0.65 2.657943e-11 -3.14659e-11 4.886494e-12 -5.55112e-17
0.35 1.1 0.65 2.147917e-11 -2.63656e-11 4.886494e-12 -5.55112e-17
0.4 1.1 0.65 1.722853e-11 -2.21148e-11 4.886494e-12 -5.55112e-17
0.45 1.1 0.65 1.37023e-11 -1.85887e-11 4.886495e-12 -5.55112e-17
0.5 1.1 0.65 1.079222e-11 -1.56786e-11 4.886495e-12 -5.55112e-17
0.55 1.1 0.65 8.404784e-12 -1.32911e-11 4.886495e-12 -5.55112e-17
0.6 1.1 0.65 6.459346e-12 -1.1346e-11 4.886495e-12 -5.55112e-17
0.65 1.1 0.65 4.886495e-12 -9.77307e-12 4.886495e-12 -5.55112e-17
0.7 1.1 0.65 3.62658e-12 -8.51319e-12 4.886497e-12 -5.55112e-17
0.75 1.1 0.65 2.628431e-12 -7.51532e-12 4.886509e-12 -5.55112e-17
0.8 1.1 0.65 1.848188e-12 -6.73506e-12 4.886611e-12 -5.55112e-17
0.85 1.1 0.65 1.247842e-12 -6.13554e-12 4.887419e-12 -5.55112e-17
0.9 1.1 0.65 7.907082e-13 -5.68434e-12 4.893773e-12 -5.55112e-17
0.95 1.1 0.65 4.123454e-13 -5.35572e-12 4.943055e-12 -5.55112e-17
1.0 1.1 0.65 -1.94989e-13 -5.12523e-12 5.32009e-12 -5.55112e-17
1.05 1.1 0.65 -3.18636e-12 -4.9738e-12 8.160585e-12 0.0
1.1 1.1 0.65 -2.42766e-11 -4.88631e-12 2.916313e-11 -1.11022e-16
0.0 1.1 0.7 8.485648e-11 -8.84812e-11 3.626536e-12 -1.97065e-15
0.05 1.1 0.7 7.072726e-11 -7.43534e-11 3.626546e-12 -5.55112e-17
0.1 1.1 0.7 5.871848e-11 -6.23448e-11 3.626553e-12 -5.55112e-17
0.15 1.1 0.7 4.853699e-11 -5.21632e-11 3.626559e-12 -5.55112e-17
0.2 1.1 0.7 3.992904e-11 -4.35554e-11 3.626564e-12 -5.55112e-17
0.25 1.1 0.7 3.267384e-11 -3.63003e-11 3.626568e-12 -5.55112e-17
0.3 1.1 0.7 2.657944e-11 -3.02061e-11 3.626571e-12 -5.55112e-17
0.35 1.1 0.7 2.147918e-11 -2.51057e-11 3.626573e-12 -5.55112e-17
0.4 1.1 0.7 1.722853e-11 -2.08549e-11 3.626575e-12 -5.55112e-17
0.45 1.1 0.7 1.370231e-11 -1.73288e-11 3.626576e-12 -5.55112e-17
0.5 1.1 0.7 1.079223e-11 -1.44196e-11 3.626577e-12 -5.55112e-17
0.55 1.1 0.7 8.404787e-12 -1.20313e-11 3.626578e-12 -5.55112e-17
0.6 1.1 0.7 6.459348e-12 -1.00862e-11 3.626579e-12 -5.55112e-17
0.65 1.1 0.7 4.886497e-12 -8.51319e-12 3.62658e-12 -5.55112e-17
0.7 1.1 0.7 3.626581e-12 -7.25286e-12 3.626581e-12 -5.55112e-17
0.75 1.1 0.7 2.628436e-12 -6.255e-12 3.626591e-12 -5.55112e-17
0.8 1.1 0.7 1.848216e-12 -5.47473e-12 3.626669e-12 -5.55112e-17
0.85 1.1 0.7 1.248051e-12 -4.87521e-12 3.627297e-12 -5.55112e-17
0.9 1.1 0.7 7.923106e-13 -4.42402e-12 3.632257e-12 -5.55112e-17
0.95 1.1 0.7 4.246113e-13 -4.09539e-12 3.670875e-12 -5.55112e-17
1.0 1.1 0.7 -1.02041e-13 -3.86491e-12 3.967228e-12 -5.55112e-17
1.05 1.1 0.7 -2.49172e-12 -3.71436e-12 6.206033e-12 0.0
1.1 1.1 0.7 -1.91807e-11 -3.62688e-12 2.280724e-11 -1.11022e-16
0.0 1.1 0.75 8.485679e-11 -8.74834e-11 2.628085e-12 -1.97065e-15
0.05 1.1 0.75 7.072751e-11 -7.33555e-11 2.628164e-12 -5.55112e-17
0.1 1.1 0.75 5.871868e-11 -6.13474e-11 2.628225e-12 -5.55112e-17
0.15 1.1 0.75 4.853714e-11 -5.11653e-11 2.628273e-12 -5.55112e-17
0.2 1.1 0.75 3.992916e-11 -4.25575e-11 2.62831e-12 -5.55112e-17
0.25 1.1 0.75 3.267393e-11 -3.53024e-11 2.62834e-12 -5.55112e-17
0.3 1.1 0.75 2.657951e-11 -2.92082e-11 2.628363e-12 -5.55112e-17
0.35 1.1 0.75 2.147924e-11 -2.41074e-11 2.628381e-12 -5.55112e-17
0.4 1.1 0.75 1.722858e-11 -1.98566e-11 2.628395e-12 -5.55112e-17
0.45 1.1 0.75 1.370234e-11 -1.63305e-11 2.628406e-12 -5.55112e-17
0.5 1.1 0.75 1.079225e-11 -1.34208e-11 2.628415e-12 -5.55112e-17
0.55 1.1 0.75 8.404808e-12 -1.10334e-11 2.628421e-12 -5.55112e-17
0.6 1.1 0.75 6.459365e-12 -9.08784e-12 2.628427e-12 -5.55112e-17
0.65 1.1 0.75 4.886509e-12 -7.51532e-12 2.628431e-12 -5.55112e-17
0.7 1.1 0.75 3.626591e-12 -6.255e-12 2.628436e-12 -5.55112e-17
0.75 1.1 0.75 2.628445e-12 -5.25668e-12 2.628445e-12 -5.55112e-17
0.8 1.1 0.75 1.848243e-12 -4.47686e-12 2.628506e-12 -5.55112e-17
0.85 1.1 0.75 1.248221e-12 -3.87734e-12 2.628991e-12 -5.55112e-17
0.9 1.1 0.75 7.93586e-13 -3.42659e-12 2.632845e-12 -5.55112e-17
0.95 1.1 0.75 4.343203e-13 -3.09708e-12 2.66303e-12 -5.55112e-17
1.0 1.1 0.75 -2.85347e-14 -2.86704e-12 2.895586e-12 -5.55112e-17
1.05 1.1 0.75 -1.94195e-12 -2.71605e-12 4.658134e-12 0.0
1.1 1.1 0.75 -1.51403e-11 -2.62856e-12 1.776877e-11 -1.11022e-16
0.0 1.1 0.8 8.485927e-11 -8.67022e-11 1.845463e-12 -1.97065e-15
0.05 1.1 0.8 7.072944e-11 -7.25753e-11 1.846087e-12 -5.55112e-17
0.1 1.1 0.8 5.872019e-11 -6.05667e-11 1.84657e-12 -5.55112e-17
0.15 1.1 0.8 4.853832e-11 -5.03855e-11 1.846946e-12 -5.55112e-17
0.2 1.1 0.8 3.993009e-11 -4.17772e-11 1.847239e-12 -5.55112e-17
0.25 1.1 0.8 3.267466e-11 -3.45217e-11 1.847468e-12 -5.55112e-17
0.3 1.1 0.8 2.658008e-11 -2.84279e-11 1.847649e-12 -5.55112e-17
0.35 1.1 0.8 2.147969e-11 -2.33271e-11 1.84779e-12 -5.55112e-17
0.4 1.1 0.8 1.722893e-11 -1.90772e-11 1.847901e-12 -5.55112e-17
0.45 1.1 0.8 1.370261e-11 -1.55507e-11 1.847989e-12 -5.55112e-17
0.5 1.1 0.8 1.079247e-11 -1.26406e-11 1.848057e-12 -5.55112e-17
0.55 1.1 0.8 8.404976e-12 -1.02527e-11 1.848111e-12 -5.55112e-17
