v(drain) v(gate) v(source) i(vd) i(vg) i(vs) i(vb)
0.8 1.1 0.15 3.924753e-12 -1.07069e-10 1.031439e-10 -1.11022e-16
0.85 1.1 0.15 2.631071e-12 -1.05795e-10 1.031636e-10 -1.11022e-16
0.9 1.1 0.15 1.521067e-12 -1.04837e-10 1.033157e-10 -1.11022e-16
0.95 1.1 0.15 -3.44024e-13 -1.04138e-10 1.044815e-10 -1.11022e-16
1.0 1.1 0.15 -9.68132e-12 -1.03648e-10 1.133294e-10 -5.55112e-17
1.05 1.1 0.15 -7.6331e-11 -1.03328e-10 1.796584e-10 -1.11022e-16
1.1 1.1 0.15 -5.647e-10 -1.03141e-10 6.678414e-10 -5.55112e-17
0.0 1.1 0.2 1.803197e-10 -2.65165e-10 8.484917e-11 -4.02456e-15
0.05 1.1 0.2 1.502953e-10 -2.35145e-10 8.484917e-11 -1.11022e-16
0.1 1.1 0.2 1.247767e-10 -2.09626e-10 8.484917e-11 -1.11022e-16
0.15 1.1 0.2 1.031411e-10 -1.8799e-10 8.484917e-11 -1.11022e-16
0.2 1.1 0.2 8.484917e-11 -1.69698e-10 8.484917e-11 -1.11022e-16
0.25 1.1 0.2 6.943187e-11 -1.54281e-10 8.484917e-11 -1.11022e-16
0.3 1.1 0.2 5.648128e-11 -1.41331e-10 8.484917e-11 -1.11022e-16
0.35 1.1 0.2 4.564324e-11 -1.30493e-10 8.484917e-11 -1.11022e-16
0.4 1.1 0.2 3.661061e-11 -1.2146e-10 8.484917e-11 -1.11022e-16
0.45 1.1 0.2 2.911738e-11 -1.13967e-10 8.484917e-11 -1.11022e-16
0.5 1.1 0.2 2.293347e-11 -1.07783e-10 8.484917e-11 -1.11022e-16
0.55 1.1 0.2 1.786016e-11 -1.02709e-10 8.484917e-11 -1.11022e-16
0.6 1.1 0.2 1.372611e-11 -9.85754e-11 8.484917e-11 -1.11022e-16
0.65 1.1 0.2 1.038379e-11 -9.52329e-11 8.484917e-11 -1.11022e-16
0.7 1.1 0.2 7.706446e-12 -9.25557e-11 8.484921e-11 -1.11022e-16
0.75 1.1 0.2 5.585156e-12 -9.04348e-11 8.484946e-11 -1.11022e-16
0.8 1.1 0.2 3.925377e-12 -8.87768e-11 8.485143e-11 -1.11022e-16
0.85 1.1 0.2 2.635937e-12 -8.75029e-11 8.486686e-11 -1.11022e-16
0.9 1.1 0.2 1.558803e-12 -8.65448e-11 8.498608e-11 -1.11022e-16
0.95 1.1 0.2 -5.30501e-14 -8.58458e-11 8.589864e-11 -1.11022e-16
1.0 1.1 0.2 -7.45189e-12 -8.53564e-11 9.280809e-11 -5.55112e-17
1.05 1.1 0.2 -5.94036e-11 -8.50355e-11 1.444392e-10 -1.11022e-16
1.1 1.1 0.2 -4.38269e-10 -8.48495e-11 5.231177e-10 -5.55112e-17
0.0 1.1 0.25 1.803197e-10 -2.49748e-10 6.943187e-11 -4.02456e-15
0.05 1.1 0.25 1.502953e-10 -2.19727e-10 6.943187e-11 -1.11022e-16
0.1 1.1 0.25 1.247767e-10 -1.94208e-10 6.943187e-11 -1.11022e-16
0.15 1.1 0.25 1.031411e-10 -1.72573e-10 6.943187e-11 -1.11022e-16
0.2 1.1 0.25 8.484917e-11 -1.54281e-10 6.943187e-11 -1.11022e-16
0.25 1.1 0.25 6.943187e-11 -1.38864e-10 6.943187e-11 -1.11022e-16
0.3 1.1 0.25 5.648128e-11 -1.25913e-10 6.943187e-11 -1.11022e-16
0.35 1.1 0.25 4.564324e-11 -1.15075e-10 6.943187e-11 -1.11022e-16
0.4 1.1 0.25 3.661061e-11 -1.06043e-10 6.943187e-11 -1.11022e-16
0.45 1.1 0.25 2.911738e-11 -9.85494e-11 6.943187e-11 -1.11022e-16
0.5 1.1 0.25 2.293347e-11 -9.23654e-11 6.943187e-11 -1.11022e-16
0.55 1.1 0.25 1.786016e-11 -8.72922e-11 6.943187e-11 -1.11022e-16
0.6 1.1 0.25 1.372611e-11 -8.31581e-11 6.943187e-11 -1.11022e-16
0.65 1.1 0.25 1.03838e-11 -7.98157e-11 6.943188e-11 -1.11022e-16
0.7 1.1 0.25 7.706454e-12 -7.71385e-11 6.94319e-11 -1.11022e-16
0.75 1.1 0.25 5.585218e-12 -7.50175e-11 6.94321e-11 -1.11022e-16
0.8 1.1 0.25 3.925866e-12 -7.33595e-11 6.943365e-11 -1.11022e-16
0.85 1.1 0.25 2.639741e-12 -7.20857e-11 6.944576e-11 -1.11022e-16
0.9 1.1 0.25 1.588213e-12 -7.11278e-11 6.953938e-11 -1.11022e-16
0.95 1.1 0.25 1.726434e-13 -7.04283e-11 7.025565e-11 -1.11022e-16
1.0 1.1 0.25 -5.73341e-12 -6.99392e-11 7.567231e-11 -5.55112e-17
1.05 1.1 0.25 -4.64497e-11 -6.96183e-11 1.16068e-10 -5.55112e-17
1.1 1.1 0.25 -3.4221e-10 -6.9432e-11 4.116422e-10 -1.38778e-16
0.0 1.1 0.3 1.803197e-10 -2.36797e-10 5.648128e-11 -4.02456e-15
0.05 1.1 0.3 1.502953e-10 -2.06776e-10 5.648128e-11 -1.11022e-16
0.1 1.1 0.3 1.247767e-10 -1.81258e-10 5.648128e-11 -1.11022e-16
0.15 1.1 0.3 1.031411e-10 -1.59623e-10 5.648128e-11 -1.11022e-16
0.2 1.1 0.3 8.484917e-11 -1.41331e-10 5.648128e-11 -1.11022e-16
0.25 1.1 0.3 6.943187e-11 -1.25913e-10 5.648128e-11 -1.11022e-16
0.3 1.1 0.3 5.648128e-11 -1.12963e-10 5.648128e-11 -1.11022e-16
0.35 1.1 0.3 4.564324e-11 -1.02125e-10 5.648128e-11 -1.11022e-16
0.4 1.1 0.3 3.661061e-11 -9.3092e-11 5.648128e-11 -1.11022e-16
0.45 1.1 0.3 2.911738e-11 -8.55986e-11 5.648128e-11 -1.11022e-16
0.5 1.1 0.3 2.293347e-11 -7.94149e-11 5.648128e-11 -1.11022e-16
0.55 1.1 0.3 1.786016e-11 -7.43416e-11 5.648128e-11 -1.11022e-16
0.6 1.1 0.3 1.372611e-11 -7.02076e-11 5.648128e-11 -1.11022e-16
0.65 1.1 0.3 1.03838e-11 -6.68652e-11 5.648128e-11 -1.11022e-16
0.7 1.1 0.3 7.70646e-12 -6.41878e-11 5.64813e-11 -1.11022e-16
0.75 1.1 0.3 5.585267e-12 -6.20668e-11 5.648146e-11 -1.11022e-16
0.8 1.1 0.3 3.926249e-12 -6.0409e-11 5.648267e-11 -1.11022e-16
0.85 1.1 0.3 2.642725e-12 -5.91351e-11 5.649218e-11 -1.11022e-16
0.9 1.1 0.3 1.611236e-12 -5.8177e-11 5.656576e-11 -1.11022e-16
0.95 1.1 0.3 3.487655e-13 -5.74778e-11 5.712894e-11 -1.11022e-16
1.0 1.1 0.3 -4.39854e-12 -5.69882e-11 6.138685e-11 -5.55112e-17
1.05 1.1 0.3 -3.6446e-11 -5.66678e-11 9.311374e-11 -5.55112e-17
1.1 1.1 0.3 -2.68495e-10 -5.64813e-11 3.249768e-10 -1.38778e-16
0.0 1.1 0.35 1.803197e-10 -2.25959e-10 4.564324e-11 -4.02456e-15
0.05 1.1 0.35 1.502953e-10 -1.95939e-10 4.564324e-11 -1.11022e-16
0.1 1.1 0.35 1.247767e-10 -1.7042e-10 4.564324e-11 -1.11022e-16
0.15 1.1 0.35 1.031411e-10 -1.48784e-10 4.564324e-11 -1.11022e-16
0.2 1.1 0.35 8.484917e-11 -1.30493e-10 4.564324e-11 -1.11022e-16
0.25 1.1 0.35 6.943187e-11 -1.15075e-10 4.564324e-11 -1.11022e-16
0.3 1.1 0.35 5.648128e-11 -1.02125e-10 4.564324e-11 -1.11022e-16
0.35 1.1 0.35 4.564324e-11 -9.12868e-11 4.564324e-11 -1.11022e-16
0.4 1.1 0.35 3.661061e-11 -8.2254e-11 4.564324e-11 -1.11022e-16
0.45 1.1 0.35 2.911738e-11 -7.47604e-11 4.564324e-11 -1.11022e-16
0.5 1.1 0.35 2.293347e-11 -6.85767e-11 4.564324e-11 -1.11022e-16
0.55 1.1 0.35 1.786016e-11 -6.35036e-11 4.564324e-11 -1.11022e-16
0.6 1.1 0.35 1.372611e-11 -5.93694e-11 4.564324e-11 -1.11022e-16
0.65 1.1 0.35 1.03838e-11 -5.6027e-11 4.564324e-11 -1.11022e-16
0.7 1.1 0.35 7.706465e-12 -5.33498e-11 4.564326e-11 -1.11022e-16
0.75 1.1 0.35 5.585305e-12 -5.12286e-11 4.564338e-11 -1.11022e-16
0.8 1.1 0.35 3.92655e-12 -4.9571e-11 4.564433e-11 -1.11022e-16
0.85 1.1 0.35 2.645068e-12 -4.82969e-11 4.56518e-11 -1.11022e-16
0.9 1.1 0.35 1.62931e-12 -4.7339e-11 4.570965e-11 -1.11022e-16
0.95 1.1 0.35 4.868104e-13 -4.66398e-11 4.615285e-11 -1.11022e-16
1.0 1.1 0.35 -3.35533e-12 -4.61502e-11 4.95056e-11 -5.55112e-17
1.05 1.1 0.35 -2.8661e-11 -4.58298e-11 7.449063e-11 -5.55112e-17
1.1 1.1 0.35 -2.11414e-10 -4.56433e-11 2.570574e-10 -1.38778e-16
0.0 1.1 0.4 1.803197e-10 -2.16926e-10 3.661061e-11 -4.02456e-15
0.05 1.1 0.4 1.502953e-10 -1.86906e-10 3.661061e-11 -1.11022e-16
0.1 1.1 0.4 1.247767e-10 -1.61388e-10 3.661061e-11 -1.11022e-16
0.15 1.1 0.4 1.031411e-10 -1.39752e-10 3.661061e-11 -1.11022e-16
0.2 1.1 0.4 8.484917e-11 -1.2146e-10 3.661061e-11 -1.11022e-16
0.25 1.1 0.4 6.943187e-11 -1.06043e-10 3.661061e-11 -1.11022e-16
0.3 1.1 0.4 5.648128e-11 -9.3092e-11 3.661061e-11 -1.11022e-16
0.35 1.1 0.4 4.564324e-11 -8.2254e-11 3.661061e-11 -1.11022e-16
0.4 1.1 0.4 3.661061e-11 -7.32214e-11 3.661061e-11 -1.11022e-16
0.45 1.1 0.4 2.911738e-11 -6.57279e-11 3.661061e-11 -1.11022e-16
0.5 1.1 0.4 2.293347e-11 -5.95441e-11 3.661061e-11 -1.11022e-16
0.55 1.1 0.4 1.786016e-11 -5.44709e-11 3.661061e-11 -1.11022e-16
0.6 1.1 0.4 1.372611e-11 -5.03368e-11 3.661061e-11 -1.11022e-16
0.65 1.1 0.4 1.03838e-11 -4.69946e-11 3.661062e-11 -1.11022e-16
0.7 1.1 0.4 7.706468e-12 -4.43172e-11 3.661063e-11 -1.11022e-16
0.75 1.1 0.4 5.585336e-12 -4.2196e-11 3.661072e-11 -1.11022e-16
0.8 1.1 0.4 3.926786e-12 -4.05385e-11 3.661147e-11 -1.11022e-16
0.85 1.1 0.4 2.64691e-12 -3.92644e-11 3.661733e-11 -1.11022e-16
0.9 1.1 0.4 1.643524e-12 -3.83062e-11 3.666281e-11 -1.11022e-16
0.95 1.1 0.4 5.95325e-13 -3.7607e-11 3.701171e-11 -1.11022e-16
1.0 1.1 0.4 -2.53646e-12 -3.71176e-11 3.96541e-11 -5.55112e-17
1.05 1.1 0.4 -2.25657e-11 -3.67972e-11 5.936276e-11 -5.55112e-17
1.1 1.1 0.4 -1.66875e-10 -3.66107e-11 2.034858e-10 -1.38778e-16
0.0 1.1 0.45 1.803197e-10 -2.09433e-10 2.911738e-11 -4.02456e-15
0.05 1.1 0.45 1.502953e-10 -1.79413e-10 2.911738e-11 -1.11022e-16
0.1 1.1 0.45 1.247767e-10 -1.53894e-10 2.911738e-11 -1.11022e-16
0.15 1.1 0.45 1.031411e-10 -1.32258e-10 2.911738e-11 -1.11022e-16
0.2 1.1 0.45 8.484917e-11 -1.13967e-10 2.911738e-11 -1.11022e-16
0.25 1.1 0.45 6.943187e-11 -9.85494e-11 2.911738e-11 -1.11022e-16
0.3 1.1 0.45 5.648128e-11 -8.55986e-11 2.911738e-11 -1.11022e-16
0.35 1.1 0.45 4.564324e-11 -7.47604e-11 2.911738e-11 -1.11022e-16
0.4 1.1 0.45 3.661061e-11 -6.57279e-11 2.911738e-11 -1.11022e-16
0.45 1.1 0.45 2.911738e-11 -5.82348e-11 2.911738e-11 -1.11022e-16
0.5 1.1 0.45 2.293347e-11 -5.20508e-11 2.911738e-11 -1.11022e-16
0.55 1.1 0.45 1.786016e-11 -4.69778e-11 2.911738e-11 -1.11022e-16
0.6 1.1 0.45 1.372611e-11 -4.28437e-11 2.911738e-11 -1.11022e-16
0.65 1.1 0.45 1.03838e-11 -3.95013e-11 2.911739e-11 -1.11022e-16
0.7 1.1 0.45 7.706471e-12 -3.68241e-11 2.91174e-11 -1.11022e-16
0.75 1.1 0.45 5.585359e-12 -3.47027e-11 2.911747e-11 -1.11022e-16
0.8 1.1 0.45 3.926972e-12 -3.30453e-11 2.911805e-11 -1.11022e-16
0.85 1.1 0.45 2.648359e-12 -3.1771e-11 2.912265e-11 -1.11022e-16
0.9 1.1 0.45 1.654711e-12 -3.08131e-11 2.915839e-11 -1.11022e-16
0.95 1.1 0.45 6.807724e-13 -3.01141e-11 2.943303e-11 -1.11022e-16
1.0 1.1 0.45 -1.89181e-12 -2.96245e-11 3.151623e-11 -5.55112e-17
1.05 1.1 0.45 -1.77725e-11 -2.93041e-11 4.707633e-11 -5.55112e-17
1.1 1.1 0.45 -1.31914e-10 -2.91176e-11 1.610314e-10 -1.38778e-16
0.0 1.1 0.5 1.803197e-10 -2.03249e-10 2.293347e-11 -4.02456e-15
0.05 1.1 0.5 1.502953e-10 -1.73229e-10 2.293347e-11 -1.11022e-16
0.1 1.1 0.5 1.247767e-10 -1.4771e-10 2.293347e-11 -1.11022e-16
0.15 1.1 0.5 1.031411e-10 -1.26075e-10 2.293347e-11 -1.11022e-16
0.2 1.1 0.5 8.484917e-11 -1.07783e-10 2.293347e-11 -1.11022e-16
0.25 1.1 0.5 6.943187e-11 -9.23654e-11 2.293347e-11 -1.11022e-16
0.3 1.1 0.5 5.648128e-11 -7.94149e-11 2.293347e-11 -1.11022e-16
0.35 1.1 0.5 4.564324e-11 -6.85767e-11 2.293347e-11 -1.11022e-16
0.4 1.1 0.5 3.661061e-11 -5.95441e-11 2.293347e-11 -1.11022e-16
0.45 1.1 0.5 2.911738e-11 -5.20508e-11 2.293347e-11 -1.11022e-16
0.5 1.1 0.5 2.293347e-11 -4.58671e-11 2.293347e-11 -1.11022e-16
0.55 1.1 0.5 1.786016e-11 -4.0794e-11 2.293347e-11 -1.11022e-16
0.6 1.1 0.5 1.372611e-11 -3.66598e-11 2.293347e-11 -1.11022e-16
0.65 1.1 0.5 1.03838e-11 -3.33173e-11 2.293347e-11 -1.11022e-16
0.7 1.1 0.5 7.706474e-12 -3.06399e-11 2.293348e-11 -1.11022e-16
0.75 1.1 0.5 5.585378e-12 -2.8519e-11 2.293354e-11 -1.11022e-16
0.8 1.1 0.5 3.927118e-12 -2.6861e-11 2.293399e-11 -1.11022e-16
0.85 1.1 0.5 2.649499e-12 -2.55871e-11 2.29376e-11 -1.11022e-16
0.9 1.1 0.5 1.663521e-12 -2.46294e-11 2.296567e-11 -1.11022e-16
0.95 1.1 0.5 7.48115e-13 -2.393e-11 2.318178e-11 -1.11022e-16
1.0 1.1 0.5 -1.38345e-12 -2.34404e-11 2.482396e-11 -5.55112e-17
1.05 1.1 0.5 -1.39923e-11 -2.31197e-11 3.711223e-11 -5.55112e-17
1.1 1.1 0.5 -1.04352e-10 -2.29334e-11 1.272858e-10 -1.38778e-16
0.0 1.1 0.55 1.803197e-10 -1.98176e-10 1.786016e-11 -4.02456e-15
0.05 1.1 0.55 1.502953e-10 -1.68156e-10 1.786016e-11 -1.11022e-16
0.1 1.1 0.55 1.247767e-10 -1.42637e-10 1.786016e-11 -1.11022e-16
0.15 1.1 0.55 1.031411e-10 -1.21001e-10 1.786016e-11 -1.11022e-16
0.2 1.1 0.55 8.484917e-11 -1.02709e-10 1.786016e-11 -1.11022e-16
0.25 1.1 0.55 6.943187e-11 -8.72922e-11 1.786016e-11 -1.11022e-16
0.3 1.1 0.55 5.648128e-11 -7.43416e-11 1.786016e-11 -1.11022e-16
0.35 1.1 0.55 4.564324e-11 -6.35036e-11 1.786016e-11 -1.11022e-16
0.4 1.1 0.55 3.661061e-11 -5.44709e-11 1.786016e-11 -1.11022e-16
0.45 1.1 0.55 2.911738e-11 -4.69778e-11 1.786016e-11 -1.11022e-16
0.5 1.1 0.55 2.293347e-11 -4.0794e-11 1.786016e-11 -1.11022e-16
0.55 1.1 0.55 1.786016e-11 -3.57203e-11 1.786016e-11 -1.11022e-16
0.6 1.1 0.55 1.372611e-11 -3.15863e-11 1.786016e-11 -1.11022e-16
0.65 1.1 0.55 1.03838e-11 -2.82441e-11 1.786016e-11 -1.11022e-16
0.7 1.1 0.55 7.706476e-12 -2.55667e-11 1.786017e-11 -1.11022e-16
0.75 1.1 0.55 5.585392e-12 -2.34457e-11 1.786021e-11 -1.11022e-16
0.8 1.1 0.55 3.927233e-12 -2.17879e-11 1.786057e-11 -1.11022e-16
0.85 1.1 0.55 2.650396e-12 -2.05138e-11 1.786339e-11 -1.11022e-16
0.9 1.1 0.55 1.670459e-12 -1.95561e-11 1.788542e-11 -1.11022e-16
0.95 1.1 0.55 8.012107e-13 -1.88569e-11 1.805537e-11 -1.11022e-16
1.0 1.1 0.55 -9.82218e-13 -1.83673e-11 1.934941e-11 -5.55112e-17
1.05 1.1 0.55 -1.1006e-11 -1.80467e-11 2.905263e-11 -5.55112e-17
1.1 1.1 0.55 -8.25627e-11 -1.78604e-11 1.004229e-10 -1.38778e-16
0.0 1.1 0.6 1.803197e-10 -1.94042e-10 1.372611e-11 -4.02456e-15
0.05 1.1 0.6 1.502953e-10 -1.64021e-10 1.372611e-11 -1.11022e-16
0.1 1.1 0.6 1.247767e-10 -1.38503e-10 1.372611e-11 -1.11022e-16
0.15 1.1 0.6 1.031411e-10 -1.16867e-10 1.372611e-11 -1.11022e-16
0.2 1.1 0.6 8.484917e-11 -9.85754e-11 1.372611e-11 -1.11022e-16
0.25 1.1 0.6 6.943187e-11 -8.31581e-11 1.372611e-11 -1.11022e-16
0.3 1.1 0.6 5.648128e-11 -7.02076e-11 1.372611e-11 -1.11022e-16
0.35 1.1 0.6 4.564324e-11 -5.93694e-11 1.372611e-11 -1.11022e-16
0.4 1.1 0.6 3.661061e-11 -5.03368e-11 1.372611e-11 -1.11022e-16
0.45 1.1 0.6 2.911738e-11 -4.28437e-11 1.372611e-11 -1.11022e-16
0.5 1.1 0.6 2.293347e-11 -3.66598e-11 1.372611e-11 -1.11022e-16
0.55 1.1 0.6 1.786016e-11 -3.15863e-11 1.372611e-11 -1.11022e-16
0.6 1.1 0.6 1.372611e-11 -2.74523e-11 1.372611e-11 -1.11022e-16
0.65 1.1 0.6 1.03838e-11 -2.411e-11 1.372611e-11 -1.11022e-16
0.7 1.1 0.6 7.706477e-12 -2.14326e-11 1.372611e-11 -1.11022e-16
0.75 1.1 0.6 5.585404e-12 -1.93117e-11 1.372615e-11 -1.11022e-16
0.8 1.1 0.6 3.927324e-12 -1.76537e-11 1.372643e-11 -1.11022e-16
0.85 1.1 0.6 2.651102e-12 -1.638e-11 1.372863e-11 -1.11022e-16
0.9 1.1 0.6 1.675926e-12 -1.54221e-11 1.37459e-11 -1.11022e-16
0.95 1.1 0.6 8.430846e-13 -1.47227e-11 1.387944e-11 -1.11022e-16
1.0 1.1 0.6 -6.65409e-13 -1.42333e-11 1.489855e-11 -5.55112e-17
1.05 1.1 0.6 -8.64492e-12 -1.39124e-11 2.255746e-11 -5.55112e-17
1.1 1.1 0.6 -6.53086e-11 -1.37261e-11 7.90347e-11 -1.11022e-16
0.0 1.1 0.65 1.803197e-10 -1.90699e-10 1.038379e-11 -4.02456e-15
0.05 1.1 0.65 1.502954e-10 -1.60679e-10 1.038379e-11 -1.11022e-16
0.1 1.1 0.65 1.247767e-10 -1.35161e-10 1.038379e-11 -1.11022e-16
0.15 1.1 0.65 1.031411e-10 -1.13525e-10 1.038379e-11 -1.11022e-16
0.2 1.1 0.65 8.484917e-11 -9.52329e-11 1.038379e-11 -1.11022e-16
0.25 1.1 0.65 6.943188e-11 -7.98157e-11 1.03838e-11 -1.11022e-16
0.3 1.1 0.65 5.648128e-11 -6.68652e-11 1.03838e-11 -1.11022e-16
0.35 1.1 0.65 4.564324e-11 -5.6027e-11 1.03838e-11 -1.11022e-16
0.4 1.1 0.65 3.661062e-11 -4.69946e-11 1.03838e-11 -1.11022e-16
0.45 1.1 0.65 2.911739e-11 -3.95013e-11 1.03838e-11 -1.11022e-16
0.5 1.1 0.65 2.293347e-11 -3.33173e-11 1.03838e-11 -1.11022e-16
0.55 1.1 0.65 1.786016e-11 -2.82441e-11 1.03838e-11 -1.11022e-16
0.6 1.1 0.65 1.372611e-11 -2.411e-11 1.03838e-11 -1.11022e-16
0.65 1.1 0.65 1.03838e-11 -2.07676e-11 1.03838e-11 -1.11022e-16
0.7 1.1 0.65 7.706479e-12 -1.80904e-11 1.03838e-11 -1.11022e-16
0.75 1.1 0.65 5.585413e-12 -1.59694e-11 1.038383e-11 -1.11022e-16
0.8 1.1 0.65 3.927396e-12 -1.43117e-11 1.038404e-11 -1.11022e-16
0.85 1.1 0.65 2.65166e-12 -1.30373e-11 1.038576e-11 -1.11022e-16
0.9 1.1 0.65 1.680238e-12 -1.20794e-11 1.039928e-11 -1.11022e-16
0.95 1.1 0.65 8.761219e-13 -1.13805e-11 1.05041e-11 -1.11022e-16
1.0 1.1 0.65 -4.15195e-13 -1.08908e-11 1.130603e-11 -5.55112e-17
1.05 1.1 0.65 -6.77739e-12 -1.05704e-11 1.734762e-11 -5.55112e-17
1.1 1.1 0.65 -5.16353e-11 -1.03839e-11 6.201914e-11 -1.11022e-16
0.0 1.1 0.7 1.803198e-10 -1.88022e-10 7.706385e-12 -4.02456e-15
0.05 1.1 0.7 1.502954e-10 -1.58002e-10 7.706406e-12 -1.11022e-16
0.1 1.1 0.7 1.247768e-10 -1.32483e-10 7.706423e-12 -1.11022e-16
0.15 1.1 0.7 1.031411e-10 -1.10848e-10 7.706436e-12 -1.11022e-16
0.2 1.1 0.7 8.484921e-11 -9.25557e-11 7.706446e-12 -1.11022e-16
0.25 1.1 0.7 6.94319e-11 -7.71385e-11 7.706454e-12 -1.11022e-16
0.3 1.1 0.7 5.64813e-11 -6.41878e-11 7.70646e-12 -1.11022e-16
0.35 1.1 0.7 4.564326e-11 -5.33498e-11 7.706465e-12 -1.11022e-16
0.4 1.1 0.7 3.661063e-11 -4.43172e-11 7.706468e-12 -1.11022e-16
0.45 1.1 0.7 2.91174e-11 -3.68241e-11 7.706471e-12 -1.11022e-16
0.5 1.1 0.7 2.293348e-11 -3.06399e-11 7.706474e-12 -1.11022e-16
0.55 1.1 0.7 1.786017e-11 -2.55667e-11 7.706476e-12 -1.11022e-16
0.6 1.1 0.7 1.372611e-11 -2.14326e-11 7.706477e-12 -1.11022e-16
0.65 1.1 0.7 1.03838e-11 -1.80904e-11 7.706479e-12 -1.11022e-16
0.7 1.1 0.7 7.706482e-12 -1.54128e-11 7.706482e-12 -1.11022e-16
0.75 1.1 0.7 5.585423e-12 -1.3292e-11 7.706502e-12 -1.11022e-16
0.8 1.1 0.7 3.927455e-12 -1.16342e-11 7.706669e-12 -1.11022e-16
0.85 1.1 0.7 2.652104e-12 -1.03599e-11 7.708004e-12 -1.11022e-16
0.9 1.1 0.7 1.683646e-12 -9.40248e-12 7.718553e-12 -1.11022e-16
0.95 1.1 0.7 9.022114e-13 -8.70304e-12 7.800691e-12 -1.11022e-16
1.0 1.1 0.7 -2.17498e-13 -8.21365e-12 8.431013e-12 -5.55112e-17
1.05 1.1 0.7 -5.29992e-12 -7.89302e-12 1.319283e-11 -5.55112e-17
1.1 1.1 0.7 -4.07964e-11 -7.7065e-12 4.850288e-11 -1.11022e-16
0.0 1.1 0.75 1.803204e-10 -1.85901e-10 5.584678e-12 -4.02456e-15
0.05 1.1 0.75 1.502959e-10 -1.55881e-10 5.584845e-12 -1.11022e-16
0.1 1.1 0.75 1.247772e-10 -1.30362e-10 5.584975e-12 -1.11022e-16
0.15 1.1 0.75 1.031414e-10 -1.08727e-10 5.585077e-12 -1.11022e-16
0.2 1.1 0.75 8.484946e-11 -9.04348e-11 5.585156e-12 -1.11022e-16
0.25 1.1 0.75 6.94321e-11 -7.50175e-11 5.585218e-12 -1.11022e-16
0.3 1.1 0.75 5.648146e-11 -6.20668e-11 5.585267e-12 -1.11022e-16
0.35 1.1 0.75 4.564338e-11 -5.12286e-11 5.585305e-12 -1.11022e-16
0.4 1.1 0.75 3.661072e-11 -4.2196e-11 5.585336e-12 -1.11022e-16
0.45 1.1 0.75 2.911747e-11 -3.47027e-11 5.585359e-12 -1.11022e-16
0.5 1.1 0.75 2.293354e-11 -2.8519e-11 5.585378e-12 -1.11022e-16
0.55 1.1 0.75 1.786021e-11 -2.34457e-11 5.585392e-12 -1.11022e-16
0.6 1.1 0.75 1.372615e-11 -1.93117e-11 5.585404e-12 -1.11022e-16
0.65 1.1 0.75 1.038383e-11 -1.59694e-11 5.585413e-12 -1.11022e-16
0.7 1.1 0.75 7.706502e-12 -1.3292e-11 5.585423e-12 -1.11022e-16
0.75 1.1 0.75 5.585443e-12 -1.11708e-11 5.585443e-12 -1.11022e-16
0.8 1.1 0.75 3.927513e-12 -9.51328e-12 5.585572e-12 -1.11022e-16
0.85 1.1 0.75 2.652466e-12 -8.23919e-12 5.586603e-12 -1.11022e-16
0.9 1.1 0.75 1.686359e-12 -7.28106e-12 5.594801e-12 -1.11022e-16
0.95 1.1 0.75 9.228625e-13 -6.58185e-12 5.659001e-12 -1.11022e-16
1.0 1.1 0.75 -6.11507e-14 -6.09224e-12 6.153627e-12 -5.55112e-17
1.05 1.1 0.75 -4.13059e-12 -5.77205e-12 9.902462e-12 -5.55112e-17
1.1 1.1 0.75 -3.22027e-11 -5.58531e-12 3.778817e-11 -1.11022e-16
0.0 1.1 0.8 1.803257e-10 -1.84243e-10 3.9216e-12 -4.02456e-15
0.05 1.1 0.8 1.503001e-10 -1.54223e-10 3.922928e-12 -1.11022e-16
0.1 1.1 0.8 1.247804e-10 -1.28704e-10 3.923955e-12 -1.11022e-16
0.15 1.1 0.8 1.031439e-10 -1.07069e-10 3.924753e-12 -1.11022e-16
0.2 1.1 0.8 8.485143e-11 -8.87768e-11 3.925377e-12 -1.11022e-16
0.25 1.1 0.8 6.943365e-11 -7.33595e-11 3.925866e-12 -1.11022e-16
0.3 1.1 0.8 5.648267e-11 -6.0409e-11 3.926249e-12 -1.11022e-16
0.35 1.1 0.8 4.564433e-11 -4.9571e-11 3.92655e-12 -1.11022e-16
0.4 1.1 0.8 3.661147e-11 -4.05385e-11 3.926786e-12 -1.11022e-16
0.45 1.1 0.8 2.911805e-11 -3.30453e-11 3.926972e-12 -1.11022e-16
0.5 1.1 0.8 2.293399e-11 -2.6861e-11 3.927118e-12 -1.11022e-16
0.55 1.1 0.8 1.786057e-11 -2.17879e-11 3.927233e-12 -1.11022e-16
0.6 1.1 0.8 1.372643e-11 -1.76537e-11 3.927324e-12 -1.11022e-16
0.65 1.1 0.8 1.038404e-11 -1.43117e-11 3.927396e-12 -1.11022e-16
0.7 1.1 0.8 7.706669e-12 -1.16342e-11 3.927455e-12 -1.11022e-16
0.75 1.1 0.8 5.585572e-12 -9.51328e-12 3.927513e-12 -1.11022e-16
0.8 1.1 0.8 3.927642e-12 -7.85549e-12 3.927642e-12 -1.11022e-16
0.85 1.1 0.8 2.652826e-12 -6.58118e-12 3.928441e-12 -1.11022e-16
0.9 1.1 0.8 1.688579e-12 -5.6235e-12 3.934779e-12 -1.11022e-16
